what,kind,bundleId,bundleVersion,description,time
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518557981732
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518557981736
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1518557983080
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1518557983988
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518557988484
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1518558012314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558017398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558115670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1518558124270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558126371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558127369
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518558127386
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518558127387
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518558128312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1518558129069
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1518558129969
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518558134558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558141132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558269430
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1518558272083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558282942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558283857
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518558283890
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518558283891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558284539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558285796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558290782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558291655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558292318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558293288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558296827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558333297
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1518558337607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558339029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558340288
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518558341882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558342093
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1518558342205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558342230
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1518558343085
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518558347595
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518558355245
error,log,,,"The URL ""bundleentry://204.fwk751354/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518558355246
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1518558356517
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1518558357425
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518558361888
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1518558374092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558537169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558545434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518558555731
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518559079867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518559081130
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518559082201
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518559082235
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1518559089401
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518559089471
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1518559089796
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1518559089796
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1518559090798
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1518559090798
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1518559090799
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1518559090799
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1518559090799
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1518559090799
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1518559090799
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1518559090799
stopped,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1518559090799
stopped,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1518559090799
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1518559090801
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1518559090801
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1518559090801
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1518559090801
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1518559090801
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1518559090801
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1518559090801
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1518559090801
