what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1518487893227
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1518487893227
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1518487893227
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1518487893227
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1518487893227
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1518487893228
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1518487893228
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1518487893228
os,sysinfo,,,"linux",1518487893231
arch,sysinfo,,,"x86",1518487893231
ws,sysinfo,,,"gtk",1518487893231
locale,sysinfo,,,"en_US",1518487893231
processors,sysinfo,,,"4",1518487893231
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1518487893231
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1518487893231
java.specification.name,sysinfo,,,"Java Platform API Specification",1518487893231
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1518487893231
java.specification.version,sysinfo,,,"1.6",1518487893231
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1518487893231
java.version,sysinfo,,,"1.6.0_23",1518487893231
java.vm.info,sysinfo,,,"mixed mode",1518487893231
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1518487893231
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1518487893231
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1518487893231
java.vm.specification.version,sysinfo,,,"1.0",1518487893231
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1518487893231
java.vm.version,sysinfo,,,"19.0-b09",1518487893231
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1518487898591
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1518487899101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518487899156
error,log,,,"The URL ""bundleentry://204.fwk28311783/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518487899232
error,log,,,"The URL ""bundleentry://204.fwk28311783/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518487899233
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1518487899681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518487899749
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1518487900704
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1518487900963
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1518487903222
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1518487903253
