what,kind,bundleId,bundleVersion,description,time
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518491433093
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1518491433375
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1518491433387
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 7-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1518491434389
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518491438877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491454969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491464859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491472347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491521915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491522984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491529272
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1518491537772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491545898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518491547267
error,log,,,"The URL ""bundleentry://204.fwk4877503/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518491547296
error,log,,,"The URL ""bundleentry://204.fwk4877503/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518491547297
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518491548275
