what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1518485192753
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1518485192755
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1518485192755
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1518485192755
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1518485192755
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1518485192756
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1518485192756
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1518485192756
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1518485192756
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1518485192756
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1518485192756
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1518485192756
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1518485192756
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1518485192756
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1518485192756
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1518485192758
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1518485192758
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1518485192758
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1518485192758
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1518485192759
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1518485192759
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1518485192759
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1518485192759
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1518485192760
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1518485192760
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1518485192760
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1518485192762
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1518485192762
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1518485192762
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1518485192762
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1518485192762
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1518485192762
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1518485192762
os,sysinfo,,,"linux",1518485192765
arch,sysinfo,,,"x86",1518485192765
ws,sysinfo,,,"gtk",1518485192765
locale,sysinfo,,,"en_US",1518485192765
processors,sysinfo,,,"4",1518485192765
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1518485192765
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1518485192765
java.specification.name,sysinfo,,,"Java Platform API Specification",1518485192765
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1518485192765
java.specification.version,sysinfo,,,"1.6",1518485192765
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1518485192765
java.version,sysinfo,,,"1.6.0_23",1518485192765
java.vm.info,sysinfo,,,"mixed mode",1518485192765
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1518485192765
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1518485192765
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1518485192765
java.vm.specification.version,sysinfo,,,"1.0",1518485192765
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1518485192765
java.vm.version,sysinfo,,,"19.0-b09",1518485192765
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1518485196361
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1518485196914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518485196958
error,log,,,"The URL ""bundleentry://204.fwk24622029/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518485197071
error,log,,,"The URL ""bundleentry://204.fwk24622029/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518485197072
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1518485197457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518485197532
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1518485200133
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1518485200355
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1518485202210
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1518485202242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518485202277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518485206481
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1518485209778
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1518485209782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518485211073
error,log,,,"The URL ""bundleentry://204.fwk24622029/icons/full/dlcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518485211127
error,log,,,"The URL ""bundleentry://204.fwk24622029/icons/full/elcl16/synced.gif"" could not be extracted probably due to insufficient permissions or insufficient disk space.",1518485211128
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1518485212932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1518485212943
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1518485212951
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1518485213381
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1518485213382
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1518485214145
